,secID,endDate,ADJUST_NAV
87,000176.OFCN,2017/4/10,1.1437
88,000176.OFCN,2017/4/11,1.1508
89,000176.OFCN,2017/4/12,1.1493
90,000176.OFCN,2017/4/13,1.1517
91,000176.OFCN,2017/4/14,1.1404
92,000176.OFCN,2017/4/17,1.1348
93,000176.OFCN,2017/4/18,1.1303
94,000176.OFCN,2017/4/19,1.1275
95,000176.OFCN,2017/4/20,1.1294
96,000176.OFCN,2017/4/21,1.1301
97,000176.OFCN,2017/4/24,1.1189
98,000176.OFCN,2017/4/25,1.1226
99,000176.OFCN,2017/4/26,1.1272
100,000176.OFCN,2017/4/27,1.1274
101,000176.OFCN,2017/4/28,1.1271
102,000176.OFCN,2017/5/2,1.124
103,000176.OFCN,2017/5/3,1.1162
104,000176.OFCN,2017/5/4,1.1125
105,000176.OFCN,2017/5/5,1.1039
106,000176.OFCN,2017/5/8,1.0907
107,000176.OFCN,2017/5/9,1.0904
108,000176.OFCN,2017/5/10,1.0854
109,000176.OFCN,2017/5/11,1.0931
110,000176.OFCN,2017/5/12,1.1015
111,000176.OFCN,2017/5/15,1.1066
112,000176.OFCN,2017/5/16,1.1182
113,000176.OFCN,2017/5/17,1.1132
114,000176.OFCN,2017/5/18,1.1107
115,000176.OFCN,2017/5/19,1.1109
116,000176.OFCN,2017/5/22,1.11
117,000176.OFCN,2017/5/23,1.1124
118,000176.OFCN,2017/5/24,1.1131
119,000176.OFCN,2017/5/25,1.1288
120,000176.OFCN,2017/5/26,1.1286
121,000176.OFCN,2017/5/31,1.1308
122,000309.OFCN,2017/3/1,1.883
123,000309.OFCN,2017/3/2,1.871
124,000309.OFCN,2017/3/3,1.872
125,000309.OFCN,2017/3/6,1.894
126,000309.OFCN,2017/3/7,1.893
127,000309.OFCN,2017/3/8,1.888
128,000309.OFCN,2017/3/9,1.877
129,000309.OFCN,2017/3/10,1.887
130,000309.OFCN,2017/3/13,1.909
131,000309.OFCN,2017/3/14,1.903
132,000309.OFCN,2017/3/15,1.913
133,000309.OFCN,2017/3/16,1.925
134,000309.OFCN,2017/3/17,1.904
135,000309.OFCN,2017/3/20,1.898
136,000309.OFCN,2017/3/21,1.914
137,000309.OFCN,2017/3/22,1.911
138,000309.OFCN,2017/3/23,1.918
139,000309.OFCN,2017/3/24,1.932
140,000309.OFCN,2017/3/27,1.917
141,000309.OFCN,2017/3/28,1.909
142,000309.OFCN,2017/3/29,1.901
143,000309.OFCN,2017/3/30,1.882
144,000309.OFCN,2017/3/31,1.882
145,000309.OFCN,2017/4/5,1.919
146,000309.OFCN,2017/4/6,1.928
147,000309.OFCN,2017/4/7,1.936
148,000309.OFCN,2017/4/10,1.925
149,000309.OFCN,2017/4/11,1.928
150,000309.OFCN,2017/4/12,1.917
151,000309.OFCN,2017/4/13,1.92
152,000309.OFCN,2017/4/14,1.901
153,000309.OFCN,2017/4/17,1.883
154,000309.OFCN,2017/4/18,1.877
155,000309.OFCN,2017/4/19,1.864
156,000309.OFCN,2017/4/20,1.858
157,000309.OFCN,2017/4/21,1.862
158,000309.OFCN,2017/4/24,1.824
159,000309.OFCN,2017/4/25,1.821
160,000309.OFCN,2017/4/26,1.827
161,000309.OFCN,2017/4/27,1.832
162,000309.OFCN,2017/4/28,1.836
163,000309.OFCN,2017/5/2,1.83
164,000309.OFCN,2017/5/3,1.831
165,000309.OFCN,2017/5/4,1.827
166,000309.OFCN,2017/5/5,1.811
167,000309.OFCN,2017/5/8,1.786
168,000309.OFCN,2017/5/9,1.791
169,000309.OFCN,2017/5/10,1.767
170,000309.OFCN,2017/5/11,1.77
171,000309.OFCN,2017/5/12,1.776
172,000309.OFCN,2017/5/15,1.783
173,000309.OFCN,2017/5/16,1.798
174,000309.OFCN,2017/5/17,1.796
175,000309.OFCN,2017/5/18,1.796
176,000309.OFCN,2017/5/19,1.793
177,000309.OFCN,2017/5/22,1.782
178,000309.OFCN,2017/5/23,1.779
179,000309.OFCN,2017/5/24,1.781
180,000309.OFCN,2017/5/25,1.804
181,000309.OFCN,2017/5/26,1.804
182,000309.OFCN,2017/5/31,1.8
183,000311.OFCN,2017/3/1,1.983
184,000311.OFCN,2017/3/2,1.971
185,000311.OFCN,2017/3/3,1.973
186,000311.OFCN,2017/3/6,1.985
187,000311.OFCN,2017/3/7,1.985
188,000311.OFCN,2017/3/8,1.981
189,000311.OFCN,2017/3/9,1.968
190,000311.OFCN,2017/3/10,1.971
191,000311.OFCN,2017/3/13,1.991
192,000311.OFCN,2017/3/14,1.993
193,000311.OFCN,2017/3/15,1.999
194,000311.OFCN,2017/3/16,2.008
195,000311.OFCN,2017/3/17,1.985
196,000311.OFCN,2017/3/20,1.99
197,000311.OFCN,2017/3/21,2.006
198,000311.OFCN,2017/3/22,1.99
199,000311.OFCN,2017/3/23,1.995
200,000311.OFCN,2017/3/24,2.015
201,000311.OFCN,2017/3/27,2.013
202,000311.OFCN,2017/3/28,2.012
203,000311.OFCN,2017/3/29,2.01
204,000311.OFCN,2017/3/30,1.998
205,000311.OFCN,2017/3/31,2.013
206,000311.OFCN,2017/4/5,2.045
207,000311.OFCN,2017/4/6,2.057
208,000311.OFCN,2017/4/7,2.067
209,000311.OFCN,2017/4/10,2.068
210,000311.OFCN,2017/4/11,2.076
211,000311.OFCN,2017/4/12,2.077
212,000311.OFCN,2017/4/13,2.082
213,000311.OFCN,2017/4/14,2.063
214,000311.OFCN,2017/4/17,2.053
215,000311.OFCN,2017/4/18,2.052
216,000311.OFCN,2017/4/19,2.039
217,000311.OFCN,2017/4/20,2.048
218,000311.OFCN,2017/4/21,2.061
219,000311.OFCN,2017/4/24,2.038
220,000311.OFCN,2017/4/25,2.041
221,000311.OFCN,2017/4/26,2.049
222,000311.OFCN,2017/4/27,2.052
223,000311.OFCN,2017/4/28,2.05
224,000311.OFCN,2017/5/2,2.039
225,000311.OFCN,2017/5/3,2.028
226,000311.OFCN,2017/5/4,2.021
227,000311.OFCN,2017/5/5,2
228,000311.OFCN,2017/5/8,1.976
229,000311.OFCN,2017/5/9,1.98
230,000311.OFCN,2017/5/10,1.974
231,000311.OFCN,2017/5/11,1.981
232,000311.OFCN,2017/5/12,1.997
233,000311.OFCN,2017/5/15,2.009
234,000311.OFCN,2017/5/16,2.027
235,000311.OFCN,2017/5/17,2.016
236,000311.OFCN,2017/5/18,2.016
237,000311.OFCN,2017/5/19,2.013
238,000311.OFCN,2017/5/22,2.014
239,000311.OFCN,2017/5/23,2.015
240,000311.OFCN,2017/5/24,2.016
241,000311.OFCN,2017/5/25,2.053
242,000311.OFCN,2017/5/26,2.053
243,000311.OFCN,2017/5/31,2.05
244,000312.OFCN,2017/3/1,1.541
245,000312.OFCN,2017/3/2,1.53
246,000312.OFCN,2017/3/3,1.526
247,000312.OFCN,2017/3/6,1.539
248,000312.OFCN,2017/3/7,1.541
249,000312.OFCN,2017/3/8,1.535
250,000312.OFCN,2017/3/9,1.526
251,000312.OFCN,2017/3/10,1.529
252,000312.OFCN,2017/3/13,1.543
253,000312.OFCN,2017/3/14,1.538
254,000312.OFCN,2017/3/15,1.542
255,000312.OFCN,2017/3/16,1.545
256,000312.OFCN,2017/3/17,1.525
257,000312.OFCN,2017/3/20,1.529
258,000312.OFCN,2017/3/21,1.541
259,000312.OFCN,2017/3/22,1.537
260,000312.OFCN,2017/3/23,1.545
261,000312.OFCN,2017/3/24,1.556
262,000312.OFCN,2017/3/27,1.547
263,000312.OFCN,2017/3/28,1.541
264,000312.OFCN,2017/3/29,1.54
265,000312.OFCN,2017/3/30,1.527
266,000312.OFCN,2017/3/31,1.535
267,000312.OFCN,2017/4/5,1.564
268,000312.OFCN,2017/4/6,1.574
269,000312.OFCN,2017/4/7,1.582
270,000312.OFCN,2017/4/10,1.584
271,000312.OFCN,2017/4/11,1.5924
272,000312.OFCN,2017/4/12,1.5859
273,000312.OFCN,2017/4/13,1.5932
274,000312.OFCN,2017/4/14,1.5764
275,000312.OFCN,2017/4/17,1.5713
276,000312.OFCN,2017/4/18,1.5667
277,000312.OFCN,2017/4/19,1.5638
278,000312.OFCN,2017/4/20,1.576
279,000312.OFCN,2017/4/21,1.5748
280,000312.OFCN,2017/4/24,1.5509
281,000312.OFCN,2017/4/25,1.5662
282,000312.OFCN,2017/4/26,1.5724
283,000312.OFCN,2017/4/27,1.5774
284,000312.OFCN,2017/4/28,1.5754
285,000312.OFCN,2017/5/2,1.5736
286,000312.OFCN,2017/5/3,1.5641
287,000312.OFCN,2017/5/4,1.5643
288,000312.OFCN,2017/5/5,1.5542
289,000312.OFCN,2017/5/8,1.5324
290,000312.OFCN,2017/5/9,1.5337
291,000312.OFCN,2017/5/10,1.5281
292,000312.OFCN,2017/5/11,1.5419
293,000312.OFCN,2017/5/12,1.5558
294,000312.OFCN,2017/5/15,1.5627
295,000312.OFCN,2017/5/16,1.5812
296,000312.OFCN,2017/5/17,1.5705
297,000312.OFCN,2017/5/18,1.5661
298,000312.OFCN,2017/5/19,1.5625
299,000312.OFCN,2017/5/22,1.5627
300,000312.OFCN,2017/5/23,1.5647
301,000312.OFCN,2017/5/24,1.5685
302,000312.OFCN,2017/5/25,1.5891
303,000312.OFCN,2017/5/26,1.5846
304,000312.OFCN,2017/5/31,1.5903
305,000313.OFCN,2017/3/1,1.51
306,000313.OFCN,2017/3/2,1.499
307,000313.OFCN,2017/3/3,1.495
308,000313.OFCN,2017/3/6,1.508
309,000313.OFCN,2017/3/7,1.51
310,000313.OFCN,2017/3/8,1.504
311,000313.OFCN,2017/3/9,1.495
312,000313.OFCN,2017/3/10,1.498
313,000313.OFCN,2017/3/13,1.512
314,000313.OFCN,2017/3/14,1.507
315,000313.OFCN,2017/3/15,1.511
316,000313.OFCN,2017/3/16,1.513
317,000313.OFCN,2017/3/17,1.494
318,000313.OFCN,2017/3/20,1.497
319,000313.OFCN,2017/3/21,1.509
320,000313.OFCN,2017/3/22,1.505
321,000313.OFCN,2017/3/23,1.514
322,000313.OFCN,2017/3/24,1.524
323,000313.OFCN,2017/3/27,1.515
324,000313.OFCN,2017/3/28,1.509
325,000313.OFCN,2017/3/29,1.508
326,000313.OFCN,2017/3/30,1.495
327,000313.OFCN,2017/3/31,1.503
328,000313.OFCN,2017/4/5,1.532
329,000313.OFCN,2017/4/6,1.541
330,000313.OFCN,2017/4/7,1.549
331,000313.OFCN,2017/4/10,1.551
332,000313.OFCN,2017/4/11,1.5592
333,000313.OFCN,2017/4/12,1.5528
334,000313.OFCN,2017/4/13,1.5599
335,000313.OFCN,2017/4/14,1.5435
336,000313.OFCN,2017/4/17,1.5384
337,000313.OFCN,2017/4/18,1.5339
338,000313.OFCN,2017/4/19,1.531
339,000313.OFCN,2017/4/20,1.5429
340,000313.OFCN,2017/4/21,1.5418
341,000313.OFCN,2017/4/24,1.5184
342,000313.OFCN,2017/4/25,1.5333
343,000313.OFCN,2017/4/26,1.5393
344,000313.OFCN,2017/4/27,1.5443
345,000313.OFCN,2017/4/28,1.5422
346,000313.OFCN,2017/5/2,1.5404
347,000313.OFCN,2017/5/3,1.5311
348,000313.OFCN,2017/5/4,1.5313
349,000313.OFCN,2017/5/5,1.5214
350,000313.OFCN,2017/5/8,1.5
351,000313.OFCN,2017/5/9,1.5012
352,000313.OFCN,2017/5/10,1.4958
353,000313.OFCN,2017/5/11,1.5092
354,000313.OFCN,2017/5/12,1.5228
355,000313.OFCN,2017/5/15,1.5296
356,000313.OFCN,2017/5/16,1.5476
357,000313.OFCN,2017/5/17,1.5372
358,000313.OFCN,2017/5/18,1.5328
359,000313.OFCN,2017/5/19,1.5293
360,000313.OFCN,2017/5/22,1.5294
361,000313.OFCN,2017/5/23,1.5313
362,000313.OFCN,2017/5/24,1.5351
363,000313.OFCN,2017/5/25,1.5552
364,000313.OFCN,2017/5/26,1.5508
365,000313.OFCN,2017/5/31,1.5563
366,000409.OFCN,2017/3/1,1.595
367,000409.OFCN,2017/3/2,1.609
368,000409.OFCN,2017/3/3,1.603
369,000409.OFCN,2017/3/6,1.617
370,000409.OFCN,2017/3/7,1.634
371,000409.OFCN,2017/3/8,1.635
372,000409.OFCN,2017/3/9,1.618
373,000409.OFCN,2017/3/10,1.622
374,000409.OFCN,2017/3/13,1.633
375,000409.OFCN,2017/3/14,1.651
376,000409.OFCN,2017/3/15,1.663
377,000409.OFCN,2017/3/16,1.675
378,000409.OFCN,2017/3/17,1.663
379,000409.OFCN,2017/3/20,1.677
380,000409.OFCN,2017/3/21,1.698
381,000409.OFCN,2017/3/22,1.695
382,000409.OFCN,2017/3/23,1.697
383,000409.OFCN,2017/3/24,1.702
384,000409.OFCN,2017/3/27,1.688
385,000409.OFCN,2017/3/28,1.676
386,000409.OFCN,2017/3/29,1.679
387,000409.OFCN,2017/3/30,1.66
388,000409.OFCN,2017/3/31,1.668
389,000409.OFCN,2017/4/5,1.697
390,000409.OFCN,2017/4/6,1.709
391,000409.OFCN,2017/4/7,1.724
392,000409.OFCN,2017/4/10,1.728
393,000409.OFCN,2017/4/11,1.736
394,000409.OFCN,2017/4/12,1.705
395,000409.OFCN,2017/4/13,1.722
396,000409.OFCN,2017/4/14,1.7
397,000409.OFCN,2017/4/17,1.673
398,000409.OFCN,2017/4/18,1.674
399,000409.OFCN,2017/4/19,1.679
400,000409.OFCN,2017/4/20,1.676
401,000409.OFCN,2017/4/21,1.663
402,000409.OFCN,2017/4/24,1.637
403,000409.OFCN,2017/4/25,1.643
404,000409.OFCN,2017/4/26,1.653
405,000409.OFCN,2017/4/27,1.661
406,000409.OFCN,2017/4/28,1.67
407,000409.OFCN,2017/5/2,1.671
408,000409.OFCN,2017/5/3,1.657
409,000409.OFCN,2017/5/4,1.661
410,000409.OFCN,2017/5/5,1.657
411,000409.OFCN,2017/5/8,1.624
412,000409.OFCN,2017/5/9,1.636
413,000409.OFCN,2017/5/10,1.615
414,000409.OFCN,2017/5/11,1.616
415,000409.OFCN,2017/5/12,1.62
416,000409.OFCN,2017/5/15,1.628
417,000409.OFCN,2017/5/16,1.658
418,000409.OFCN,2017/5/17,1.665
419,000409.OFCN,2017/5/18,1.658
420,000409.OFCN,2017/5/19,1.653
421,000409.OFCN,2017/5/22,1.639
422,000409.OFCN,2017/5/23,1.616
423,000409.OFCN,2017/5/24,1.622
424,000409.OFCN,2017/5/25,1.609
425,000409.OFCN,2017/5/26,1.611
426,000409.OFCN,2017/5/31,1.611
427,000457.OFCN,2017/3/1,1.855
428,000457.OFCN,2017/3/2,1.851
429,000457.OFCN,2017/3/3,1.884
430,000457.OFCN,2017/3/6,1.932
431,000457.OFCN,2017/3/7,1.933
432,000457.OFCN,2017/3/8,1.925
433,000457.OFCN,2017/3/9,1.915
434,000457.OFCN,2017/3/10,1.933
435,000457.OFCN,2017/3/13,1.98
436,000457.OFCN,2017/3/14,1.97
437,000457.OFCN,2017/3/15,1.972
438,000457.OFCN,2017/3/16,1.969
439,000457.OFCN,2017/3/17,1.948
440,000457.OFCN,2017/3/20,1.963
441,000457.OFCN,2017/3/21,1.985
442,000457.OFCN,2017/3/22,2.006
443,000457.OFCN,2017/3/23,2.025
444,000457.OFCN,2017/3/24,2.053
445,000457.OFCN,2017/3/27,2.018
446,000457.OFCN,2017/3/28,2.019
447,000457.OFCN,2017/3/29,2.006
448,000457.OFCN,2017/3/30,1.985
449,000457.OFCN,2017/3/31,2.013
450,000457.OFCN,2017/4/5,2.03
451,000457.OFCN,2017/4/6,2.016
452,000457.OFCN,2017/4/7,2.017
453,000457.OFCN,2017/4/10,2.001
454,000457.OFCN,2017/4/11,1.983
455,000457.OFCN,2017/4/12,1.989
456,000457.OFCN,2017/4/13,2.008
457,000457.OFCN,2017/4/14,1.977
458,000457.OFCN,2017/4/17,1.975
459,000457.OFCN,2017/4/18,2.005
460,000457.OFCN,2017/4/19,2.011
461,000457.OFCN,2017/4/20,2.045
462,000457.OFCN,2017/4/21,2.027
463,000457.OFCN,2017/4/24,2.009
464,000457.OFCN,2017/4/25,2.049
465,000457.OFCN,2017/4/26,2.068
466,000457.OFCN,2017/4/27,2.083
467,000457.OFCN,2017/4/28,2.088
468,000457.OFCN,2017/5/2,2.093
469,000457.OFCN,2017/5/3,2.079
470,000457.OFCN,2017/5/4,2.072
471,000457.OFCN,2017/5/5,2.053
472,000457.OFCN,2017/5/8,2.027
473,000457.OFCN,2017/5/9,2.058
474,000457.OFCN,2017/5/10,2.062
475,000457.OFCN,2017/5/11,2.077
476,000457.OFCN,2017/5/12,2.064
477,000457.OFCN,2017/5/15,2.094
478,000457.OFCN,2017/5/16,2.149
479,000457.OFCN,2017/5/17,2.125
480,000457.OFCN,2017/5/18,2.098
481,000457.OFCN,2017/5/19,2.087
482,000457.OFCN,2017/5/22,2.09
483,000457.OFCN,2017/5/23,2.096
484,000457.OFCN,2017/5/24,2.101
485,000457.OFCN,2017/5/25,2.092
486,000457.OFCN,2017/5/26,2.062
487,000457.OFCN,2017/5/31,2.07
488,000471.OFCN,2017/3/1,2.4457
489,000471.OFCN,2017/3/2,2.4219
490,000471.OFCN,2017/3/3,2.4457
491,000471.OFCN,2017/3/6,2.4595
492,000471.OFCN,2017/3/7,2.482
493,000471.OFCN,2017/3/8,2.5008
494,000471.OFCN,2017/3/9,2.4883
495,000471.OFCN,2017/3/10,2.4833
496,000471.OFCN,2017/3/13,2.5109
497,000471.OFCN,2017/3/14,2.5008
498,000471.OFCN,2017/3/15,2.4895
499,000471.OFCN,2017/3/16,2.5121
500,000471.OFCN,2017/3/17,2.487
501,000471.OFCN,2017/3/20,2.5121
502,000471.OFCN,2017/3/21,2.5134
503,000471.OFCN,2017/3/22,2.5021
504,000471.OFCN,2017/3/23,2.5397
505,000471.OFCN,2017/3/24,2.5359
506,000471.OFCN,2017/3/27,2.5121
507,000471.OFCN,2017/3/28,2.5184
508,000471.OFCN,2017/3/29,2.5159
509,000471.OFCN,2017/3/30,2.4908
510,000471.OFCN,2017/3/31,2.5021
511,000471.OFCN,2017/4/5,2.5259
512,000471.OFCN,2017/4/6,2.5435
513,000471.OFCN,2017/4/7,2.5472
514,000471.OFCN,2017/4/10,2.5384
515,000471.OFCN,2017/4/11,2.5472
516,000471.OFCN,2017/4/12,2.5447
517,000471.OFCN,2017/4/13,2.5246
518,000471.OFCN,2017/4/14,2.5096
519,000471.OFCN,2017/4/17,2.4858
520,000471.OFCN,2017/4/18,2.4946
521,000471.OFCN,2017/4/19,2.4707
522,000471.OFCN,2017/4/20,2.4758
523,000471.OFCN,2017/4/21,2.4758
524,000471.OFCN,2017/4/24,2.4194
525,000471.OFCN,2017/4/25,2.4093
526,000471.OFCN,2017/4/26,2.4018
527,000471.OFCN,2017/4/27,2.4244
528,000471.OFCN,2017/4/28,2.4407
529,000471.OFCN,2017/5/2,2.4494
530,000471.OFCN,2017/5/3,2.4469
531,000471.OFCN,2017/5/4,2.4394
532,000471.OFCN,2017/5/5,2.3968
533,000471.OFCN,2017/5/8,2.3642
534,000471.OFCN,2017/5/9,2.3805
535,000471.OFCN,2017/5/10,2.3554
536,000471.OFCN,2017/5/11,2.3354
537,000471.OFCN,2017/5/12,2.3416
538,000471.OFCN,2017/5/15,2.3604
539,000471.OFCN,2017/5/16,2.388
540,000471.OFCN,2017/5/17,2.3868
541,000471.OFCN,2017/5/18,2.3692
542,000471.OFCN,2017/5/19,2.3567
543,000471.OFCN,2017/5/22,2.3366
544,000471.OFCN,2017/5/23,2.2952
545,000471.OFCN,2017/5/24,2.299
546,000471.OFCN,2017/5/25,2.3141
547,000471.OFCN,2017/5/26,2.3228
548,000471.OFCN,2017/5/31,2.3053
549,000478.OFCN,2017/3/1,2.3769
550,000478.OFCN,2017/3/2,2.3723
551,000478.OFCN,2017/3/3,2.3821
552,000478.OFCN,2017/3/6,2.4092
553,000478.OFCN,2017/3/7,2.4124
554,000478.OFCN,2017/3/8,2.4047
555,000478.OFCN,2017/3/9,2.3857
556,000478.OFCN,2017/3/10,2.3929
557,000478.OFCN,2017/3/13,2.4113
558,000478.OFCN,2017/3/14,2.4067
559,000478.OFCN,2017/3/15,2.4045
560,000478.OFCN,2017/3/16,2.4263
561,000478.OFCN,2017/3/17,2.4104
562,000478.OFCN,2017/3/20,2.4182
563,000478.OFCN,2017/3/21,2.4222
564,000478.OFCN,2017/3/22,2.4096
565,000478.OFCN,2017/3/23,2.4105
566,000478.OFCN,2017/3/24,2.4216
567,000478.OFCN,2017/3/27,2.4121
568,000478.OFCN,2017/3/28,2.4076
569,000478.OFCN,2017/3/29,2.3955
570,000478.OFCN,2017/3/30,2.3593
571,000478.OFCN,2017/3/31,2.365
572,000478.OFCN,2017/4/5,2.4168
573,000478.OFCN,2017/4/6,2.4279
574,000478.OFCN,2017/4/7,2.4377
575,000478.OFCN,2017/4/10,2.4345
576,000478.OFCN,2017/4/11,2.4606
577,000478.OFCN,2017/4/12,2.4482
578,000478.OFCN,2017/4/13,2.4651
579,000478.OFCN,2017/4/14,2.4335
580,000478.OFCN,2017/4/17,2.405
581,000478.OFCN,2017/4/18,2.386
582,000478.OFCN,2017/4/19,2.3546
583,000478.OFCN,2017/4/20,2.3482
584,000478.OFCN,2017/4/21,2.3388
585,000478.OFCN,2017/4/24,2.2846
586,000478.OFCN,2017/4/25,2.2889
587,000478.OFCN,2017/4/26,2.2915
588,000478.OFCN,2017/4/27,2.294
589,000478.OFCN,2017/4/28,2.3018
590,000478.OFCN,2017/5/2,2.2987
591,000478.OFCN,2017/5/3,2.2947
592,000478.OFCN,2017/5/4,2.2877
593,000478.OFCN,2017/5/5,2.2592
594,000478.OFCN,2017/5/8,2.224
595,000478.OFCN,2017/5/9,2.2378
596,000478.OFCN,2017/5/10,2.1962
597,000478.OFCN,2017/5/11,2.1834
598,000478.OFCN,2017/5/12,2.1804
599,000478.OFCN,2017/5/15,2.186
600,000478.OFCN,2017/5/16,2.2237
601,000478.OFCN,2017/5/17,2.2299
602,000478.OFCN,2017/5/18,2.217
603,000478.OFCN,2017/5/19,2.2173
604,000478.OFCN,2017/5/22,2.1831
605,000478.OFCN,2017/5/23,2.1369
606,000478.OFCN,2017/5/24,2.1444
607,000478.OFCN,2017/5/25,2.1645
608,000478.OFCN,2017/5/26,2.1611
609,000478.OFCN,2017/5/31,2.1577
610,000513.OFCN,2017/3/1,1.412
611,000513.OFCN,2017/3/2,1.41
612,000513.OFCN,2017/3/3,1.406
613,000513.OFCN,2017/3/6,1.418
614,000513.OFCN,2017/3/7,1.42
615,000513.OFCN,2017/3/8,1.414
616,000513.OFCN,2017/3/9,1.405
617,000513.OFCN,2017/3/10,1.409
618,000513.OFCN,2017/3/13,1.438
619,000513.OFCN,2017/3/14,1.437
620,000513.OFCN,2017/3/15,1.437
621,000513.OFCN,2017/3/16,1.45
622,000513.OFCN,2017/3/17,1.439
623,000513.OFCN,2017/3/20,1.447
624,000513.OFCN,2017/3/21,1.455
625,000513.OFCN,2017/3/22,1.446
626,000513.OFCN,2017/3/23,1.465
627,000513.OFCN,2017/3/24,1.464
628,000513.OFCN,2017/3/27,1.444
629,000513.OFCN,2017/3/28,1.435
630,000513.OFCN,2017/3/29,1.437
631,000513.OFCN,2017/3/30,1.417
632,000513.OFCN,2017/3/31,1.424
633,000513.OFCN,2017/4/5,1.46
634,000513.OFCN,2017/4/6,1.46
635,000513.OFCN,2017/4/7,1.458
636,000513.OFCN,2017/4/10,1.451
637,000513.OFCN,2017/4/11,1.447
638,000513.OFCN,2017/4/12,1.427
639,000513.OFCN,2017/4/13,1.441
640,000513.OFCN,2017/4/14,1.424
641,000513.OFCN,2017/4/17,1.411
642,000513.OFCN,2017/4/18,1.408
643,000513.OFCN,2017/4/19,1.41
644,000513.OFCN,2017/4/20,1.416
645,000513.OFCN,2017/4/21,1.409
646,000513.OFCN,2017/4/24,1.387
647,000513.OFCN,2017/4/25,1.392
648,000513.OFCN,2017/4/26,1.407
649,000513.OFCN,2017/4/27,1.408
650,000513.OFCN,2017/4/28,1.418
651,000513.OFCN,2017/5/2,1.431
652,000513.OFCN,2017/5/3,1.425
653,000513.OFCN,2017/5/4,1.422
654,000513.OFCN,2017/5/5,1.401
655,000513.OFCN,2017/5/8,1.39
656,000513.OFCN,2017/5/9,1.397
657,000513.OFCN,2017/5/10,1.382
658,000513.OFCN,2017/5/11,1.39
659,000513.OFCN,2017/5/12,1.388
660,000513.OFCN,2017/5/15,1.39
661,000513.OFCN,2017/5/16,1.426
662,000513.OFCN,2017/5/17,1.423
663,000513.OFCN,2017/5/18,1.416
664,000513.OFCN,2017/5/19,1.403
665,000513.OFCN,2017/5/22,1.39
666,000513.OFCN,2017/5/23,1.374
667,000513.OFCN,2017/5/24,1.374
668,000513.OFCN,2017/5/25,1.383
669,000513.OFCN,2017/5/26,1.381
670,000513.OFCN,2017/5/31,1.378
671,000524.OFCN,2017/3/1,2.0216
672,000524.OFCN,2017/3/2,2.0128
673,000524.OFCN,2017/3/3,2.0191
674,000524.OFCN,2017/3/6,2.0353
675,000524.OFCN,2017/3/7,2.039
676,000524.OFCN,2017/3/8,2.0328
677,000524.OFCN,2017/3/9,2.0266
678,000524.OFCN,2017/3/10,2.0216
679,000524.OFCN,2017/3/13,2.0353
680,000524.OFCN,2017/3/14,2.0278
681,000524.OFCN,2017/3/15,2.0253
682,000524.OFCN,2017/3/16,2.0353
683,000524.OFCN,2017/3/17,2.0353
684,000524.OFCN,2017/3/20,2.0415
685,000524.OFCN,2017/3/21,2.0453
686,000524.OFCN,2017/3/22,2.0478
687,000524.OFCN,2017/3/23,2.0465
688,000524.OFCN,2017/3/24,2.059
689,000524.OFCN,2017/3/27,2.039
690,000524.OFCN,2017/3/28,2.034
691,000524.OFCN,2017/3/29,2.0253
692,000524.OFCN,2017/3/30,2.0016
693,000524.OFCN,2017/3/31,2.0103
694,000524.OFCN,2017/4/5,2.0515
695,000524.OFCN,2017/4/6,2.0515
696,000524.OFCN,2017/4/7,2.0727
697,000524.OFCN,2017/4/10,2.084
698,000524.OFCN,2017/4/11,2.0777
699,000524.OFCN,2017/4/12,2.039
700,000524.OFCN,2017/4/13,2.0677
701,000524.OFCN,2017/4/14,2.0478
702,000524.OFCN,2017/4/17,2.0428
703,000524.OFCN,2017/4/18,2.0253
704,000524.OFCN,2017/4/19,2.0278
705,000524.OFCN,2017/4/20,2.0216
706,000524.OFCN,2017/4/21,2.0116
707,000524.OFCN,2017/4/24,1.9779
708,000524.OFCN,2017/4/25,1.9841
709,000524.OFCN,2017/4/26,2.0041
710,000524.OFCN,2017/4/27,2.0103
711,000524.OFCN,2017/4/28,2.0191
712,000524.OFCN,2017/5/2,2.0166
713,000524.OFCN,2017/5/3,2.0078
714,000524.OFCN,2017/5/4,1.9979
715,000524.OFCN,2017/5/5,1.9891
716,000524.OFCN,2017/5/8,1.9592
717,000524.OFCN,2017/5/9,1.9629
718,000524.OFCN,2017/5/10,1.9355
719,000524.OFCN,2017/5/11,1.9442
720,000524.OFCN,2017/5/12,1.9542
721,000524.OFCN,2017/5/15,1.9679
722,000524.OFCN,2017/5/16,2.0091
723,000524.OFCN,2017/5/17,2.0116
724,000524.OFCN,2017/5/18,1.9966
725,000524.OFCN,2017/5/19,1.9729
726,000524.OFCN,2017/5/22,1.9642
727,000524.OFCN,2017/5/23,1.943
728,000524.OFCN,2017/5/24,1.9629
729,000524.OFCN,2017/5/25,1.9791
730,000524.OFCN,2017/5/26,1.9729
731,000524.OFCN,2017/5/31,1.9704
732,000549.OFCN,2017/3/1,1.71
733,000549.OFCN,2017/3/2,1.706
734,000549.OFCN,2017/3/3,1.716
735,000549.OFCN,2017/3/6,1.738
736,000549.OFCN,2017/3/7,1.739
737,000549.OFCN,2017/3/8,1.73
738,000549.OFCN,2017/3/9,1.722
739,000549.OFCN,2017/3/10,1.728
